"5317 Viking, Houston (TX)",29.834525,-95.470712,136500,127.332089552
"706 Voyager Dr, Houston (TX)",29.553883,-95.130737,139000,82.9355608592
"18306 Meandering Meadow, Houston (TX)",29.816854,-95.683216,159000,47.2792149866
"5803 Verdome, Houston (TX)",29.835069,-95.476407,159900,99.4402985075
"12610 Spring Music Dr, Houston (TX)",29.936006,-95.610236,159900,75.0
"17331 Dakota Ridge Dr, Houston (TX)",29.920382,-95.68106,160000,75.8293838863
"1006 Gale, Houston (TX)",29.805509,-95.3583139,169900,141.583333333
"16322 Heatherdale Drive, Houston (TX)",29.592864,-95.109319,174000,79.0909090909
"7534 Woodland Gate Dr, Houston (TX)",29.88389,-95.520904,179900,71.96
"13830 Birney Point Lane, Houston (TX)",29.91841,-95.159156,189000,89.4039735099
"5043 Oak Shadows, Houston (TX)",29.846568,-95.467459,195000,69.9426111908
"16321 Koester, Houston (TX)",29.894608,-95.569756,219900,89.3176279448
"13411 Popes Creek Lane, Houston (TX)",29.920985,-95.170381,245900,85.1454293629
"839 Oxford, Houston (TX)",29.786454,-95.392252,259000,299.768518519
"14418 SANDALFOOT ST, Houston (TX)",29.894215,-95.625895,229900,71.3310580205
"7627 CANDLEGREEN LN, Houston (TX)",29.644794,-95.530481,119900,40.977443609
"837 FOSTORIA, Houston (TX)",29.854331,-95.386145,107000,97.8062157221
"6407 SOLEDAD DR, Houston (TX)",29.70801,-95.67399,80000,58.9970501475
"7730 CLUB LAKE DR, Houston (TX)",29.890244,-95.643035,125000,45.322697607
"18011 WINSFORD DR, Houston (TX)",29.844558,-95.675911,149900,65.8901098901
"14423 HAMILTON GROVE LN, Houston (TX)",29.6026646,-95.3769353,115000,85.8849887976
"6734 GREEN STONE CT, Houston (TX)",29.875527,-95.63329,139900,77.6359600444
"14855 PERTHSHIRE RD, Houston (TX)",29.773509,-95.613073,589000,201.712328767
"6603 SOLEDAD DR, Houston (TX)",29.706313,-95.674053,95000,60.0126342388
"12742 ASHFORD BROOK DR, Houston (TX)",29.735082,-95.611367,135000,60.6469002695
"12522 WARRENWOOD DR, Houston (TX)",29.962234,-95.485815,77900,59.7851112817
"18546 TRAIL BEND LN, Houston (TX)",29.829349,-95.689272,99500,89.9638336347
"1742 LAKESIDE ENCLAVE DR, Houston (TX)",29.749039,-95.622289,379000,114.918132201
"17018 APPLECROSS LN, Houston (TX)",29.858532,-95.6620499,89900,73.9917695473
"12731 ASHFORD CREEK DR, Houston (TX)",29.73408,-95.610838,137000,61.5453728661
"8238 BRENTFORD, Houston (TX)",29.685403,-95.675157,115000,60.0522193211
"17135 KIOWA RIVER LN, Houston (TX)",29.927791,-95.675848,175000,55.1007556675
"1707 CEDAR CREEK CT, Houston (TX)",29.749069,-95.580053,310000,107.377900935
"7351 ADDICKS CLODINE RD, Houston (TX)",29.69461,-95.663787,105000,48.9054494644
"9219 TERRYDALE DR, Houston (TX)",29.892945,-95.403694,75000,75.7575757576
"1324 Prince, Houston (TX)",29.795052,-95.412937,250000,135.869565217
"3306 KNOLL WEST DR, Houston (TX)",30.061446,-95.181276,123900,70.4377487209
"11815 CARRIAGE HILL DR, Houston (TX)",29.757059,-95.589371,335000,122.084548105
"12934 SKYMEADOW DR, Houston (TX)",29.726628,-95.615137,123000,62.915601023
"9107 ALCOTT, Houston (TX)",29.816768,-95.515575,85000,54.5221295702
"13003 RINCON DR, Houston (TX)",29.74181,-95.618338,200000,72.5952813067
"15319 LINDITA DR, Houston (TX)",29.691384,-95.656556,90000,60.4838709677
"10051 WICKERSHAM LN, Houston (TX)",29.738197,-95.551329,310000,150.048402711
"14206 WICKERSHAM LN, Houston (TX)",29.738415,-95.640035,159616,90.3316355405
"12530 DEEP SPRING LN, Houston (TX)",29.754747,-95.604085,218000,107.283464567
"16006 Lausanne Dr, Houston (TX)",30.002251,-95.568336,144000,61.6174582798
"7833 Sherman St, Houston (TX)",29.732329,-95.283875,44900,81.3405797101
"3307 Ojeman, Houston (TX)",29.8244759,-95.5028221,57900,57.3835480674
"11506 Bay Cedar, Houston (TX)",29.635599,-95.351637,69900,59.4387755102
"4525 Keystone, Houston (TX)",29.697184,-95.347785,94900,50.5055880788
"7538 Brush Wood Drive, Houston (TX)",29.872506,-95.471395,95000,51.8558951965
"19418 Fletcher, Houston (TX)",29.976409,-95.408998,97900,56.8524970964
"10926 Mont Verde, Houston (TX)",29.7632836,-95.3632715,101000,67.513368984
"7327 Wood Bluff Boulevard, Houston (TX)",29.879339,-95.518476,114000,66.2790697674
"18219 Barkers Crest Dr., Houston (TX)",29.817972,-95.682371,117500,66.384180791
"8415 Cookwood Dr, Houston (TX)",29.686171,-95.595011,117900,51.8014059754
"7614 Streamside, Houston (TX)",29.876264,-95.464601,120000,61.4124872057
"711 Richview, Houston (TX)",29.958422,-95.396709,123500,69.5774647887
"6715 Greenvale Lane, Houston (TX)",29.949083,-95.514282,128900,55.6082830026
"16926 Carbridge Dr, Houston (TX)",29.859292,-95.659795,129900,54.9260042283
"4828 Whispering Falls Dr, Houston (TX)",29.847055,-95.636673,133900,63.9751552795
"5317 Viking, Houston (TX)",29.834525,-95.470712,136500,127.332089552
"706 Voyager Dr, Houston (TX)",29.553883,-95.130737,139000,82.9355608592
"18306 Meandering Meadow, Houston (TX)",29.816854,-95.683216,159000,47.2792149866
"5803 Verdome, Houston (TX)",29.835069,-95.476407,159900,99.4402985075
"12610 Spring Music Dr, Houston (TX)",29.936006,-95.610236,159900,75.0
"17331 Dakota Ridge Dr, Houston (TX)",29.920382,-95.68106,160000,75.8293838863
"1006 Gale, Houston (TX)",29.805509,-95.3583139,169900,141.583333333
"16322 Heatherdale Drive, Houston (TX)",29.592864,-95.109319,174000,79.0909090909
"7534 Woodland Gate Dr, Houston (TX)",29.88389,-95.520904,179900,71.96
"5043 Oak Shadows, Houston (TX)",29.846568,-95.467459,195000,69.9426111908
"16321 Koester, Houston (TX)",29.894608,-95.569756,219900,89.3176279448
"13411 Popes Creek Lane, Houston (TX)",29.920985,-95.170381,245900,85.1454293629
"839 Oxford, Houston (TX)",29.786454,-95.392252,259000,299.768518519
"2010 Aspen River Lane, Houston (TX)",29.580376,-95.120918,279900,100.250716332
"3907 Shadow Trace Cir, Houston (TX)",29.715577,-95.598505,309000,103.865546218
"3223 Pemberton Circle Dr, Houston (TX)",29.685784,-95.428307,318500,130.319148936
"7903 Highland Green Ct, Houston (TX)",29.974604,-95.550732,320500,85.9710300429
